title,content,embedding
"title: ""Coding is the easy part""
description: ""Behind the scenes of a vendor migration project. What senior+ engineers do so you can focus on the code.""
published: 2023-03-24
content_upgrade: SeniorMindset
categories: ""Lessons, Mindset, Leadership""
hero: ./img/screenshot-1679672794724.png","Tutorials make every project look easy. You start at the beginning and code your way to the end. Wonderful.

The real world ... is not like that. I'm leading a vendor migration project right now and this gif captures my experience perfectly.

The migration sounds easy: We're using a product analytics library. It got acquired. After 2 years, the new company wants to sunset that product and has a drop-in replacement.

But ...

","[0.021322357,0.0001779561,0.002212037,-0.024304407,0.019810332,0.012222204,-0.022890383,-0.020776348,-0.037856635,-0.047236793,0.010367174,0.025158422,-0.012404208,-0.012495209,0.01734629,0.0021332856,0.023758398,-0.017402291,-0.0009677662,-0.032564547,-0.013174221,0.016408274,-0.007637128,0.016408274,-0.012453209,-0.0039025655,0.021238355,-0.02564843,-0.015960267,-0.0018322807,0.016506277,0.0015619012,-0.002933049,-0.0238004,-0.004837081,-0.024052402,0.014574244,-0.009457159,0.02207837,-0.008155136,0.016898284,0.0021630363,-0.01130519,-0.017640296,-0.010360174,0.023352392,-0.009184154,-0.024570411,0.0018305307,0.020692347,-0.004550076,0.01077318,-0.020538343,-0.0029312992,-0.008897149,-0.0026005437,-0.006338606,0.02028634,0.021210356,-0.007056118,0.0065486096,0.011914199,-0.004497575,-0.022974385,-0.014882249,0.004294572,-0.010080169,0.009240155,0.008554143,-0.015400258,0.04051668,0.022764381,0.0036190606,-0.0008128886,0.025368424,-0.0061986037,-0.010948183,0.009058151,0.009653161,0.004714579,0.014686246,-0.021812364,-0.013860232,0.037856635,0.011830199,0.02931649,0.012418208,0.013265222,-0.017766297,-0.0026565446,-0.018662313,0.015680263,0.025312424,0.026922451,-0.0028455476,0.012138204,0.009457159,0.011536193,0.013867232,-0.021686364,-0.002506042,-0.006972117,-0.015260256,-0.014812248,-0.02326839,-0.014868249,-0.0073151225,0.008757147,0.02801447,0.014238238,-0.006853115,0.019348323,-0.010885183,-0.01853631,0.00034016196,-0.02147636,0.0008592644,-0.008190137,0.004417074,-0.01493825,0.021686364,0.009653161,0.005005084,-0.039284658,0.0074901255,0.013559227,0.0021070354,-0.022302374,0.02154636,-0.0238844,0.027244456,-0.0008023884,0.009863165,-0.0038080637,-0.0025900435,-0.00081026356,-0.0179203,0.02441641,-0.0020807849,-0.036820617,0.010857182,0.030800516,0.0007100744,0.0012810215,0.012117203,-0.0032603047,-0.011151187,0.0008723896,0.009828164,-0.0011690196,0.019922333,0.0006510109,0.002805297,-0.0027002953,0.013412225,0.03040851,0.0111721875,0.0056910953,-0.0015837766,-0.01670228,0.023814399,0.022428377,0.0054425914,-0.011613195,0.030100504,0.04004067,0.029428493,-0.018060302,-0.005145086,-0.0103741735,-0.02087435,0.0114871925,-0.016828282,0.024150405,-0.0023117887,0.023744397,-0.00089776504,0.00050532096,-0.038276643,-0.025116421,-0.01376223,0.0074201245,0.015274256,0.029652497,-0.0018392808,-0.00956216,0.0073711234,-0.005918599,-0.01552626,-0.015610262,0.009247155,0.034440577,-0.000565697,0.005918599,-0.6397547,-0.0058345976,0.018312307,-0.040348675,-0.0020125336,-0.0026355442,0.009457159,0.015442259,-0.02441641,0.03656861,-0.001849781,0.0059570996,0.009569161,-0.020748347,-0.009835165,-0.0060761017,0.017738298,-0.022260373,0.0009467659,0.0031378025,0.0030993018,0.0017202788,-0.0014017735,0.011375191,0.015806265,0.009191154,0.0051660864,0.005789097,0.0015146504,0.031192522,-0.05199687,0.019026319,-0.00418257,-0.015176254,0.04712479,-0.0055790935,-0.011494192,-0.0067271125,0.010465175,0.021112354,-0.038388643,-0.0014017735,-0.009478158,0.023828398,-0.03287255,-0.0032603047,0.03696062,-0.0065381094,-0.0132582225,-0.004837081,0.004833581,0.00476358,0.0020632846,0.00239054,-0.012362207,-0.009660162,0.026166439,-0.006702612,0.003986567,-0.0078121307,0.004830081,0.022806382,-0.010080169,-0.014238238,-0.018354308,0.004641078,0.012593211,-0.0033688063,0.016044268,-0.021014351,0.019236322,0.007868132,-0.01729029,-0.009793164,0.004294572,0.034356575,0.03337656,0.01612827,0.0070631183,0.028924484,0.012348207,-0.0014743997,-0.01077318,-0.015246255,0.023058387,0.0018182804,-0.05196887,-0.01601627,0.029008485,-0.010031168,-0.010248172,-0.009100152,-0.024192406,-0.017038286,0.022848383,0.035392594,-0.0075951274,0.019572327,0.015834264,-0.029372493,-0.007122619,0.016562277,0.029148487,0.017542293,0.037856635,0.021630362,-0.05306089,-0.008631145,0.036008604,-0.030212507,0.0020020336,-0.01853631,-0.016520277,0.004539576,-0.0021892868,-0.031444527,0.012600211,-0.028756483,0.0032148038,-0.011823198,0.005477592,0.020650346,0.008141137,0.0019390325,-0.011445192,0.029988503,0.0058765984,0.0006575735,-0.0011987701,0.031332526,0.018816315,0.0135382265,0.017752297,0.012138204,-0.0008058885,0.011746197,0.025578428,-0.0061251028,0.008848148,-0.03108052,-0.0027702963,-0.010248172,-0.005411091,-0.004417074,-0.005127586,-0.027342457,-0.029904502,-0.0103391735,0.011277189,-0.010885183,-0.028868483,0.004886082,-0.0052255876,0.01850831,-0.010472176,0.00076738786,0.008652145,-0.021084353,-0.03211654,-0.008309139,-0.0068181143,0.03166853,-0.039172657,0.0041405694,-0.016198272,0.011480193,-0.0040215673,0.005603594,-0.017178288,-0.02203637,0.018284306,0.0009362657,-0.011151187,-0.008743146,-0.0007997634,0.0046200776,-0.013209221,0.010941183,0.016604278,-0.0008093886,-0.0059781,0.0238004,-0.011809198,-0.015008251,0.025200423,0.025900435,-0.003277805,0.0015934017,-0.0072521213,-0.0068426146,-0.0061741034,0.031164521,0.00025244174,0.009954167,-0.033684563,-0.00005939162,-0.025326423,0.010955184,-0.030240506,0.00040053795,0.0046375776,0.0025865433,-0.0048090806,0.014000234,0.011319189,-0.0239124,-0.0068391147,-0.0013273972,0.003461558,0.013559227,0.030772515,-0.01667428,0.01729029,-0.011711196,0.0006138228,0.005747096,-0.008820148,0.021952368,-0.010626178,-0.016240273,0.012194204,-0.04132869,0.002682795,-0.0070106173,0.008477142,0.0179203,-0.0028525477,0.0038570645,-0.003748563,-0.05908099,0.0074201245,0.024584413,0.010395174,0.0059991004,0.020146338,0.01492425,0.019460326,-0.026012436,0.03945266,-0.0064926087,0.00297505,0.026922451,0.018872317,-0.026712447,0.006163603,0.013902233,0.023604395,-0.0037345625,-0.015582261,0.014532244,-0.0145462435,0.007882132,-0.0064716083,-0.001853281,0.018242305,0.0021367858,-0.0179343,-0.0010395175,0.015876265,0.02863048,-0.004889582,0.005078585,0.0057015955,-0.007854132,0.007924133,-0.00059413497,-0.020104337,-0.0076511283,0.004655078,-0.034916583,-0.0017054036,-0.0011191438,0.00043225725,-0.007525126,0.00077351293,0.017962301,0.018340306,-0.019908333,0.011788198,0.02804247,-0.039284658,-0.021728365,0.018662313,0.0049350825,-0.01614227,-0.017052285,-0.0027580461,-0.012831215,-0.030128505,0.011515193,0.009646161,0.016268272,-0.0075041256,0.0085681435,-0.007889132,0.020146338,0.036540613,-0.0021805365,-0.011571194,0.0018830316,0.016870283,0.0048230807,-0.0093311565,0.0023432893,0.0179343,-0.00014273677,-0.029736498,-0.006800614,0.010626178,-0.011774197,-0.013188221,-0.018228306,-0.011809198,0.01607227,0.01253721,-0.026040437,0.008764147,0.0027895467,0.026810449,-0.0023187888,0.017668296,-0.0011427691,-0.013510226,0.030296508,0.08198538,0.011410191,-0.009387157,0.013951234,-0.029120488,-0.012474209,-0.018830316,-0.02205037,0.019306323,0.0038395643,-0.011067186,0.015596261,0.0077281296,-0.014700246,0.02205037,-0.007861132,0.019530328,-0.021574361,-0.024444409,-0.016044268,0.015960267,-0.0011655195,0.0038080637,-0.01431524,0.015358257,-0.005491592,0.031892534,0.018956317,-0.015316256,-0.012474209,0.0076651284,0.017528294,0.018396309,0.02086035,-0.019950334,0.040348675,0.019264322,0.012474209,0.004403074,-0.022414375,0.0074341246,0.025158422,0.013804231,-0.008169137,0.014574244,-0.021294357,-0.008617144,0.02858848,-0.0059255995,-0.014028235,0.010276172,0.027132455,-0.03410457,-0.0022820383,0.017472293,0.013447225,0.012061202,-0.010955184,-0.00081551366,-0.018214306,-0.016660279,-0.04110469,-0.018382307,-0.011270189,-0.0030730516,-0.017010285,-0.0071331193,-0.006090102,-0.03046451,0.0030030503,-0.01855031,-0.03284455,-0.019642329,0.0015435258,-0.0059535997,-0.018914318,0.0073781237,-0.0052710883,-0.0063001057,-0.016478276,-0.03214454,0.0084631415,-0.016520277,-0.027314458,-0.029008485,-0.036036603,-0.011144186,0.009632161,0.0064401077,0.008008135,-0.010493176,0.0026600445,0.0018637812,-0.0021577862,0.023520393,0.0029382992,0.003881565,0.0043295724,0.010983184,0.0016940284,0.0069091157,-0.02685245,-0.004011067,-0.020412343,-0.0011235188,-0.0000020815778,0.015708264,0.0146162445,-0.015652262,-0.007105119,0.01012217,0.0022312873,-0.0077211293,0.014210238,-0.0073151225,0.0011112686,0.01248821,0.021616362,0.0058625983,-0.00952716,0.009765164,-0.03164053,0.016198272,0.009233154,-0.006685112,0.00066413614,0.003157053,-0.014868249,-0.033656564,-0.0042035705,0.0063561066,0.009170153,-0.009247155,-0.027622463,-0.015120253,-0.023506394,0.005260588,0.011151187,-0.01734629,-0.020370342,-0.011634195,0.013251222,0.005145086,-0.0179343,0.0015417758,-0.032480545,-0.021350358,0.012215205,-0.010003167,0.039928667,-0.00033491186,-0.009156154,-0.005908099,-0.008687145,-0.008197137,-0.022946384,0.0024342907,-0.0052850884,0.007882132,0.032536544,0.05255688,0.0052990885,0.014504243,-0.0017832798,0.0058310977,0.007511126,0.0036120606,0.002864798,-0.00476708,0.031584527,0.018312307,0.018228306,-0.0010587678,0.005439091,0.010423174,0.002630294,-0.007343123,-0.03152853,-0.014175237,-0.0479088,-0.019040318,0.009156154,-0.018172305,-0.009905166,-0.023590395,-0.007364123,0.029232489,0.015106253,0.014462242,-0.0015864016,0.048804816,0.009184154,0.0065241093,0.011445192,-0.010675179,-0.01971233,-0.0021280355,-0.033124555,-0.009016151,0.021140354,0.0049070823,0.016576277,0.009513159,-0.017682295,0.01962833,0.03396457,-0.01663228,-0.0072031207,-0.0047495794,0.0003602873,0.016408274,-0.051492862,-0.028280474,-0.022540377,-0.02025834,0.010241171,0.015806265,0.023478393,-0.012894216,-0.042532712,-0.0047005787,-0.018200304,0.051576864,0.032676548,0.033040553,0.036008604,-0.0040285676,-0.023730397,-0.0039235656,0.004133569,-0.009254155,0.023142388,0.028812483,-0.004522076,0.006352606,-0.0037800632,-0.005411091,-0.028350474,-0.025466427,0.017038286,0.0010062668,-0.017808298,-0.024794415,-0.004238571,-0.014133236,0.024500411,0.009394158,-0.0072521213,0.01618427,-0.012915216,0.003339056,0.007994134,0.00476358,0.009205154,0.02151836,-0.04057268,-0.011662195,-0.0031868033,0.00091001525,0.0018777815,-0.015078252,0.0012433958,-0.014826248,0.029680498,0.040432677,0.039732665,0.0056910953,-0.024752414,-0.0017859049,0.027804466,0.008778147,-0.016478276,-0.011053185,-0.0048265806,0.010633178,-0.010822182,-0.015162254,-0.030184506,-0.009212154,-0.019082319,0.0084281415,0.005897599,-0.021644363,0.010262172,0.021028353,0.0071156193,0.009716162,0.01605827,-0.00045194506,-0.021672362,-0.0024937917,-0.0072521213,-0.011214188,-0.00026250439,0.0179903,0.00893915,0.014434242,0.02744046,-0.0076161274,0.013965234,-0.0052010873,-0.007574127,-0.031948537,0.016842281,-0.026796449,-0.008834148,0.016814282,-0.009779164,-0.013006218,0.0015767764,-0.0065906104,0.009905166,-0.02576043,-0.009233154,0.008204137,0.020776348,0.004130069,-0.0031903035,-0.0298485,0.02510242,-0.02150436,-0.012887216,0.012719213,-0.009135153,-0.005670095,-0.019488327,-0.006923116,-0.0018322807,-0.03348856,-0.022008369,0.015148254,0.00537259,-0.00006267292,-0.031416528,-0.015134254,-0.027664464,-0.023072386,0.018564312,0.010010168,-0.005852098,0.0145462435,-0.011200188,0.0021980368,0.009317156,-0.014224239,-0.01915232,-0.047404796,-0.005155586,-0.044632748,0.009744164,-0.013979234,0.040124673,-0.00016122145,-0.003958566,-0.024556411,-0.02150436,-0.031416528,-0.017052285,0.0077421297,0.00239054,0.04424074,-0.012740213,0.0027755464,0.011368191,-0.010073169,0.013426225,-0.020006334,0.025228422,0.0017141537,0.00954816,0.010185171,-0.000039731134,-0.022288373,-0.015316256,0.02931649,0.014126237,-0.0011987701,0.0038465643,-0.007497126,-0.01601627,0.0027422959,-0.011543193,0.00536559,-0.008603144,0.027664464,-0.033684563,-0.030156504,0.031164521,-0.0036050603,0.0023502894,-0.019446326,-0.0010298922,0.0033758066,0.0048510814,-0.012187204,-0.006650111,-0.016212272,0.016394274,0.0356446,0.0014078986,0.00716112,0.018186305,0.01971233,-0.0026040436,-0.00011123624,0.003041551,-0.007266122,-0.02749646,0.00047338294,-0.015148254,0.010941183,-0.013552227,0.023086386,-0.014021235,-0.017416291,-0.016870283,-0.0012696462,-0.015008251,0.015806265,0.012726213,-0.00063526066,-0.0077211293,-0.00716462,-0.01071018,-0.012971217,-0.018074302,0.00954816,-0.016646279,-0.014070236,0.008904149,-0.004228071,-0.03334856,-0.013272222,0.026194438,-0.012075203,0.025270423,0.20496343,-0.0066536115,-0.022288373,0.006783114,0.007896132,0.009996167,0.034328576,0.007469125,0.003948066,-0.004914082,0.005316589,0.036792617,-0.020692347,-0.014091236,0.01608627,-0.03172453,-0.025956435,0.0060586017,-0.016604278,-0.012341207,-0.0006772613,0.004914082,-0.027902467,-0.033208556,0.012341207,0.011004184,-0.0066711116,0.018270306,0.004224571,0.018396309,-0.015708264,-0.006034101,0.019838333,0.025354424,-0.011795198,-0.008659145,0.013195221,0.00030428634,0.014658245,0.022596378,0.020118337,-0.0084631415,0.0058310977,-0.017052285,0.005127586,0.03525259,-0.020594345,0.015666263,0.0033285557,-0.0022452876,-0.020748347,0.0078121307,0.030240506,0.005236088,0.011130187,0.013419225,0.0057435962,0.025452426,0.0050365846,0.030912519,-0.0004136632,0.024108404,-0.0178783,0.009877166,0.006916116,0.011683196,-0.010815181,-0.007924133,-0.0024692914,-0.0083931405,0.002100035,-0.028000468,-0.0031885535,-0.0014831498,-0.016030269,-0.0030205506,0.019838333,0.005022584,0.040152673,0.025564428,-0.024570411,-0.02034234,-0.01015717,-0.030912519,-0.0058870986,-0.035028588,0.030576512,-0.024220405,-0.03046451,-0.012586211,-0.010101169,-0.01257221,0.0026040436,-0.0123902075,-0.0026075437,0.018732313,0.02447241,0.020076336,-0.010892183,-0.03175253,-0.024024403,0.03388057,0.013188221,0.007819131,-0.011683196,-0.019586328,0.0075531267,0.02024434,-0.0063631064,-0.0011287689,-0.006863615,-0.008813147,0.013594228,-0.009982167,-0.025158422,0.021294357,-0.006244105,-0.018648311,-0.0068461145,-0.029008485,-0.029036487,-0.0053340895,-0.012502209,-0.01555426,0.006958117,-0.010213171,-0.0045710765,-0.008883148,-0.034860585,-0.031248523,0.03043651,0.0057540964,-0.00024653538,-0.009604161,-0.010052169,-0.016478276,0.0178223,-0.005015584,0.0039760666,0.017850298,-0.017052285,0.009660162,0.010864182,-0.013818231,-0.003874565,-0.027776465,0.010703179,0.011739196,-0.011368191,-0.023828398,-0.031304523,-0.0015330256,0.011914199,-0.006622111,0.022904383,-0.011578194,-0.008701146,-0.032620545,0.008414141,-0.013818231,-0.04606077,0.021364357,0.034664582,0.0018830316,-0.017038286,-0.023058387,-0.18110703,0.019558327,0.01608627,-0.024052402,0.018298306,0.029120488,0.012985217,0.006625611,-0.011277189,0.020524343,-0.009828164,-0.01079418,-0.02270838,0.0042875716,-0.023310391,0.009625161,-0.01667428,-0.0056910953,0.03040851,0.0013536477,0.025326423,-0.01724829,0.010598177,0.008190137,-0.012635211,0.003284805,0.00238179,0.00004982115,0.0012066452,-0.0058730985,-0.0054040905,-0.0016494027,0.008827148,0.0029662997,0.0130832195,-0.0034825583,-0.025508428,-0.00009942354,-0.0046235775,0.024444409,0.03956466,0.017234288,0.031416528,0.0066291112,0.0007700129,0.0063561066,0.0072591216,0.0037205622,0.007945133,-0.0071891206,0.024388408,-0.049616832,0.022764381,0.0054845917,0.016198272,0.014630245,0.017836299,0.00179378,0.025886433,0.0026530444,0.002206787,-0.008596144,-0.022890383,0.014532244,-0.012873216,-0.039536662,-0.013524227,0.027692463,-0.019180322,0.00119702,0.009457159,0.004466075,-0.004658578,0.014868249,0.024682414,0.00417557,-0.03360056,0.00043794484,0.033040553,0.01492425,-0.022022368,0.010850182,-0.015918266,0.017122287,-0.015400258,0.00046157022,0.02622244,0.0042595714,0.001553151,0.00418957,-0.005600094,-0.028952485,-0.010885183,-0.015260256,-0.00840014,0.006618611,-0.009408157,0.015778264,0.0047040787,-0.016352274,0.03105252,-0.0026127938,-0.026250439,0.003696062,0.02268038,0.02149036,-0.009275155,0.0144762425,0.013552227,0.0028542979,-0.030520512,0.027370458,-0.00004205539,0.011886199,-0.0087081455,0.026992451,0.012096203,-0.025578428,0.010311172,0.008785147,0.04886082,0.015582261,-0.020230338,0.003930566,0.0020720346,-0.027328458,-0.09833765,-0.034776583,0.0067341127,0.002807047,-0.01736029,-0.0018865316,-0.019390324,0.018662313,-0.0075041256,0.0064646085,-0.004655078,-0.017080287,-0.00033359934,-0.017066285,0.038388643,-0.026964452,-0.01730429,-0.014952251,-0.018886317,0.030156504,-0.014756247,-0.008624145,0.0071541197,-0.006625611,-0.012257205,0.011690196,-0.033544563,0.019908333,0.002322289,-0.025116421,0.012922216,-0.022218373,0.022190372,-0.022372374,-0.0032690547,-0.0119282,-0.009884166,-0.008197137,0.027832467,-0.050120838,0.0044520744,0.0104441745,0.0069091157,-0.031304523,-0.011655196,0.007294122,-0.0035368092,0.05740096,-0.01435024,-0.022288373,-0.009436158,-0.0045570764,0.0052990885,-0.033180557,0.024878416,0.021826366,-0.00031741156,-0.013594228,-0.014119237,-0.006447108,0.00020081586,-0.008246138,-0.012005202,0.033796567,0.034552578,0.0016179021,-0.02149036,-0.0019425325,0.010017168,-0.013944234,-0.008407141,0.013307223,-0.025914434,0.00049482076,-0.028378475,0.0016196521,0.0016642779,-0.01311822,0.009744164,0.0022977884,-0.0070841187,-0.024626413,-0.0061741034,-0.04132869,0.013944234,0.013377224,0.021406358,0.020132337,0.017556295,-0.037772633,0.014434242,0.008435141,0.019866332,-0.01254421,-0.00006218073,0.007658128,0.0014402742,-0.0066466113,-0.019880334,0.022834383,-0.0356446,-0.010787181,-0.059697,0.013951234,-0.014868249,-0.008771147,0.0058240974,-0.009695162,-0.013531227,0.002630294,-0.00014536182,0.0017535294,-0.0041510696,0.006825114,-0.020230338,-0.01911032,0.0030275506,0.010612178,-0.000008039197,-0.01492425,0.014672246,0.0014026485,-0.011550194,0.007350123,0.013671229,0.010213171,0.003941066,0.02627844,-0.0179203,0.025550429,-0.006811114,-0.015148254,0.017598296,-0.008673145,0.0116971955,0.01843831,0.011858199,-0.009436158,0.015456259,0.005561593,0.009751163,0.034188572,-0.023534395,-0.028462477,0.0030905518,-0.022596378,-0.0417207,0.003337306,-0.0026145438,-0.0040425677,0.03768863,0.014077236,0.0144762425,0.0018410308,-0.027160455,-0.010878182,0.012313207,-0.017710296,0.029036487,0.017444292,-0.011620195,0.0074271243,0.03637261,-0.00077263796,-0.0038010636,-0.029484494,0.00835814,0.001015017,-0.028168472,0.036176607,0.0075181257,-0.015764264,0.00045325758,-0.0063631064,-0.0045570764,0.018634312,-0.003647061,0.0027562962,0.007224121,-0.0039235656,-0.021238355,0.024906417,-0.0017194038,0.014560244,-0.0039690663,0.02560643,0.0039235656,0.04841281,0.018228306,0.0103741735,-0.006650111,0.019418325,-0.015722264,-0.005747096,-0.0066571115,-0.00179028,0.010514176,-0.018326307,-0.0069791167,0.014840249,0.030100504,0.019012319,-0.0029838,0.003519309,0.01014317,-0.013888232,-0.026446443,0.024612412,-0.00048825817,-0.030520512,0.020608345,0.015064253,-0.00034628704,-0.00019600328,-0.027860466,0.0059676,-0.030604513,0.020160338,-0.01073818,-0.0036155605,-0.028952485,0.03402057,-0.0037975637,0.011858199,0.033040553,-0.022904383,0.012852215,0.016786281,0.005131086,-0.01853631,0.014462242,-0.023254389,0.0033670564,-0.006030601,0.013860232,0.00046157022,-0.022904383,-0.012103203,-0.016870283,0.010864182,-0.0009808914,0.09083352,0.015680263,-0.009513159,0.0013212721,-0.016240273,0.014434242,0.024794415,0.022554377,-0.01075918,-0.015456259,0.033096556,-0.019082319,-0.01492425,-0.007094619,-0.019754332,0.0018742814,-0.017640296,0.02207837,-0.0124602085,0.018522311,0.0006523234,0.022414375,0.0141612375,-0.0006313231,-0.01737429,-0.006384107,0.0418047,-0.000021848022,-0.0033058054,-0.03626061,0.0047355792,0.003276055,-0.041664697,-0.024402408,0.020580344,-0.015260256,0.0083231395,-0.013272222,-0.008232138,0.029792499,0.027188456,-0.012936217,-0.01311822,-0.03225654,0.0075461264,0.0066046105,-0.024626413,0.0073011224,-0.022946384]"
